Name,Macroarea,Family,Index0,Index1,Index2,Index3,Index4,T,T_max,T_min,T_sd,T_diff,Index0_trans,Index1_trans,Index2_trans,Index3_trans,Index4_trans,T_trans,T_max_trans,T_min_trans,T_sd_trans,T_diff_trans
Jara,Africa,AA,10.9021,43.2017,3.2738,1.7567,1.9348,26.845770833333336,30.688499999999983,24.658574999999995,2.2590274007817257,6.029924999999988,0.7207190907152679,0.8417378968336892,-0.12202795056219073,0.6330790706975264,-0.5350108800345155,1.0500705789477043,1.3470834137722405,0.8669714353425033,0.38517613470666845,0.34469341972074424
Jimi Cameroon,Africa,AA,9.3335,29.313,2.9938,1.717,1.821,25.27795,29.138475000000007,22.610150000000004,2.2876999433565,6.528325000000002,-1.2674232269887453,-2.262375413713112,-1.3656012890807456,-0.02729101388168417,-1.5186475921839793,0.5765173948577853,0.8941410133437353,0.42996732367684865,0.398264647251961,0.41751093776992354
Jina,Africa,AA,10.2492,41.5,3.2531,1.7146,1.9766,28.61202916666667,33.39125,24.9047,2.8330092641599274,8.486550000000001,-0.14844590561960586,0.47522879645210664,-0.21750295835219888,-0.0657272197379391,-0.1712238180909223,1.6573120092303817,2.2161311490833473,0.92337769328958,0.6154163111309869,0.6577652348258156
Kamale,Africa,AA,10.2413,37.5545,3.2964,1.7118,2.0045,25.200083333333332,29.37319999999999,22.560674999999993,2.4113365409848724,6.812524999999997,-0.1585979023428513,-0.3880598227862834,-0.017145641906623495,-0.11035928562984498,0.07231503263581333,0.554508155575577,0.9606395284488314,0.4201031966536066,0.45254765439937833,0.4565665316515979
Kilba,Africa,AA,10.1383,36.7639,3.2794,1.71,1.9622,26.302210416666664,30.110324999999996,23.737125000000002,2.2731087723955254,6.3731999999999935,-0.2901633778366223,-0.5634721977821069,-0.09610204289511506,-0.1389321468489841,-0.2966953720694134,0.8791990384170162,1.1743114267362582,0.6633533021427866,0.39162858569625336,0.3954645233797655
Kirya Konzel,Africa,AA,9.7726,34.9131,3.2288,1.7071,1.9657,26.280208333333334,29.871499999999997,23.591775000000005,2.2357387636075066,6.279724999999992,-0.7453612139810112,-0.9775155899897485,-0.328862463673629,-0.18477061330729166,-0.26621304040276106,0.8724347904129176,1.1042758083257245,0.6323016859700423,0.3743989201021378,0.3819174157916665
Lagwan,Africa,AA,10.16,36.9469,3.2699,1.707,1.9797,28.662460416666665,33.430625000000006,24.667875000000002,2.9249647566423476,8.762750000000004,-0.26256811506484384,-0.5227939171097228,-0.14005911490120085,-0.18634695359209644,-0.14419239008071114,1.6758666121995185,2.2295499639144274,0.869087089855458,0.6471099236274123,0.6870674389664394
Lamang Hitkalanchi,Africa,AA,9.6263,32.0387,3.107,1.6488,1.9151,25.76224583333333,30.19675,22.175749999999997,2.6598098087518665,8.021000000000004,-0.9222665048686398,-1.6306285283144901,-0.8753064340990051,-1.0563889617359763,-0.7060039238747304,0.7165505033324653,1.1998469278367987,0.3444279299776298,0.5522556084342488,0.6061305357088902
Mada Cameroon,Africa,AA,10.4257,40.9765,3.2177,1.7426,1.873,27.143337499999998,31.567574999999998,23.940325,2.5635523657470083,7.6272499999999965,0.08063809376502264,0.36179598544559777,-0.37947161081260444,0.3931728080080381,-1.0704298058164474,1.1467217465883268,1.6185732177407883,0.7072456214639344,0.5149984843933855,0.5600467336434521
Mafa,Africa,AA,9.5231,37.5507,3.0214,1.6084,1.8936,27.704685416666667,32.167549999999984,24.131674999999998,2.6633181518775895,8.035874999999987,-1.045272618443768,-0.3889009182924822,-1.2476218983658636,-1.6069483004232452,-0.8922826863351454,1.3351887192100673,1.8100181804133495,0.7490964321593083,0.5535831074439967,0.6078265134014869
Makary Kotoko,Africa,AA,9.5349,33.5655,3.1102,1.6644,1.9155,28.669508333333336,33.924175000000005,23.318099999999994,3.4484373181820422,10.606075000000011,-1.03128257546922,-1.2821277119177603,-0.8612003352019941,-0.8322995788171792,-0.7025349204250853,1.6784652189459133,2.3996206182450615,0.5746084368886119,0.8074457783404151,0.8616069655088613
Malgbe,Africa,AA,10.8163,40.0993,3.452,1.774,2.0487,28.611652083333336,33.81275,23.400325000000002,3.4021369861755995,10.412424999999999,0.603091996203693,0.17098086805730164,0.723184057499837,0.9356949458027526,0.4593043166964491,1.657173535231854,2.360921666105035,0.5918367014351894,0.7944699192616524,0.8447705423788266
Malgwa Wandala,Africa,AA,10.7639,42.707,3.3784,1.7129,2.0422,28.052877083333332,32.55285,24.3608,2.7081868695324847,8.192049999999998,0.5317624320100031,0.7355341926207001,0.369039584741447,-0.0928522081458091,0.40230513051276967,1.45620759266012,1.9356150405503114,0.7998768104424535,0.5703793772370512,0.6254444301614821
Margi,Africa,AA,10.2054,34.4408,3.3186,1.758,1.9381,27.2556375,31.71349999999999,23.946500000000007,2.591804477951044,7.766999999999982,-0.2046220573623522,-1.083965098786535,0.08653445316487642,0.6555006690893282,-0.5063385981942463,1.1837787698776432,1.6646748953807178,0.708588303295252,0.526104056173434,0.5766714783962342
Margi 2,Africa,AA,10.0602,34.6411,3.3248,1.7664,1.9425,27.2556375,31.71349999999999,23.946500000000007,2.591804477951044,7.766999999999982,-0.3889382691778477,-1.038780154883863,0.11560592022973597,0.8016218964006346,-0.4680960940796677,1.1837787698776432,1.6646748953807178,0.708588303295252,0.526104056173434,0.5766714783962342
Matal,Africa,AA,10.0376,40.756,3.1671,1.6667,1.9283,25.950597916666666,30.394275,22.550324999999997,2.614236089583149,7.843950000000003,-0.41736265190946276,0.3139192740251853,-0.6081190717180176,-0.7987054102729868,-0.5914624810234891,0.7724959631634054,1.2585910986624167,0.41804363943037476,0.534819545018759,0.5856973850819558
Mbara 2,Africa,AA,9.9638,35.1558,3.1445,1.7043,1.8817,28.551637500000002,33.42027500000001,25.346925000000002,2.738430887739744,8.073350000000008,-0.5096873617473007,-0.9229420054840585,-0.7091514483253024,-0.22880012228599608,-0.9952329738820348,1.635184225797458,2.2260205997882414,1.026917499482795,0.5815152400798543,0.6120852634131219
Mbedam,Africa,AA,9.4034,36.1388,2.9698,1.648,1.8084,26.54395625,30.717025,24.003224999999993,2.380396644154626,6.713800000000006,-1.1861006152717486,-0.7027719605855367,-1.4673722042875266,-1.0677051385654912,-1.626932326780028,0.9542964814209347,1.3557258122691904,0.720947012830352,0.4392793246482655,0.4431885604681165
Mbuko,Africa,AA,9.8633,38.793,3.147,1.7042,1.8745,26.870322916666666,31.257199999999994,23.86444999999999,2.5145232918603395,7.392750000000003,-0.6341968396341424,-0.11494589966921245,-0.6980084503898452,-0.2303684659180316,-1.0574690253555703,1.057961118039814,1.5214995057853322,0.6907901752190776,0.49537562808247504,0.5314490035393602
Mefele,Africa,AA,9.82,36.4669,3.0987,1.656,1.8833,25.790883333333333,30.030699999999996,23.062375,2.4377387991857447,6.9683249999999965,-0.687408894229798,-0.6295891729698511,-0.91183109400091,-0.9537752425705096,-0.9813972852678213,0.7250025178826852,1.1508751274240485,0.521602000037902,0.4637108290657315,0.47728653056748305
Melokwo,Africa,AA,10.9891,44.4914,3.4096,1.7949,1.9453,27.35705208333333,31.774250000000002,24.333425000000002,2.5250927770487945,7.440825,0.8410466527891721,1.117326398694779,0.5182980853732037,1.3136810565208732,-0.4437523529595341,1.2175200217482676,1.6839547386295675,0.7937712510568232,0.49964412545185427,0.5373855683181971
Melokwo 2,Africa,AA,10.4422,39.5522,3.2532,1.7367,1.9042,27.35705208333333,31.774250000000002,24.333425000000002,2.5250927770487945,7.440825,0.10227618492992199,0.05149163885127743,-0.21704308229676747,0.2945548228889438,-0.8004872089406887,1.2175200217482676,1.6839547386295675,0.7937712510568232,0.49964412545185427,0.5373855683181971
Merey,Africa,AA,10.0321,38.9551,3.0927,1.6962,1.8478,25.89008541666667,30.24672500000001,22.902050000000006,2.504479451693304,7.344675000000002,-0.42426933994862415,-0.07934742461576655,-0.9381777939279574,-0.35491527009351065,-1.2879085289982684,0.7544305708266865,1.2146592233498685,0.48880997645424024,0.491299579773534,0.5254734404714038
Mina,Africa,AA,9.602,34.6165,3.0369,1.684,1.8241,26.461447916666664,30.523500000000006,23.849024999999997,2.3424111601340742,6.674475000000008,-0.9513628206452459,-1.0443263740952449,-1.1809233125459129,-0.5413768281955296,-1.491986720577176,0.9285051771079923,1.297311315728876,0.6874545091460781,0.4227060624633325,0.43780448572939357
Mina 2,Africa,AA,9.1778,31.9204,2.9908,1.677,1.8059,26.461447916666664,30.523500000000006,23.849024999999997,2.3424111601340742,6.674475000000008,-1.4461441613588777,-1.6577867960981811,-1.378364371198757,-0.6464904772971825,-1.648402312362135,0.9285051771079923,1.297311315728876,0.6874545091460781,0.4227060624633325,0.43780448572939357
Mofu Gudur,Africa,AA,10.4144,41.4744,3.2594,1.7235,1.9171,26.942495833333336,31.211974999999995,24.366625000000003,2.423385981772055,6.845349999999993,0.06584122257073162,0.4696893403786197,-0.18850505545674762,0.07764610232050717,-0.6886576863025301,1.0812433028269908,1.507466109682433,0.8011773376239739,0.4576602476165072,0.4609713575116045
Moloko,Africa,AA,10.0469,39.4148,3.1233,1.6999,1.8693,27.35705208333333,31.774250000000002,24.333425000000002,2.5250927770487945,7.440825,-0.4056744967822276,0.021423971509405625,-0.8033125055480275,-0.29753801571159466,-1.10239225184628,1.2175200217482676,1.6839547386295675,0.7937712510568232,0.49964412545185427,0.5373855683181971
Munjuk,Africa,AA,9.9883,35.403,3.2474,1.7075,1.9299,28.466102083333332,33.17687500000001,25.447299999999995,2.6318160784578,7.729575000000015,-0.4791215319798093,-0.8674444943712382,-0.24369412979554703,-0.17846239077345172,-0.5775696726599783,1.6040136356004742,2.1434589863762046,1.0508156039102967,0.5415880273366417,0.5722490903474248
Musgu B,Africa,AA,10.0595,36.8721,3.216,1.6796,1.9653,28.466102083333332,33.17687500000001,25.447299999999995,2.6318160784578,7.729575000000015,-0.389819736849898,-0.539415340782278,-0.38720822721419745,-0.6076065528483013,-0.2696971985975815,1.6040136356004742,2.1434589863762046,1.0508156039102967,0.5415880273366417,0.5722490903474248
Musgu D Plus Rd,Africa,AA,10.537,38.5674,3.3331,1.7051,2.026,28.466102083333332,33.17687500000001,25.447299999999995,2.6318160784578,7.729575000000015,0.22733418238715242,-0.1645458180871344,0.15460327931742465,-0.21624310593889465,0.26037878404888726,1.6040136356004742,2.1434589863762046,1.0508156039102967,0.5415880273366417,0.5722490903474248
Musgu K,Africa,AA,10.1663,37.8447,3.2188,1.6894,1.9617,28.466102083333332,33.17687500000001,25.447299999999995,2.6318160784578,7.729575000000015,-0.2545443019435417,-0.3238836489981246,-0.3744635358594491,-0.45935888775876144,-0.30104924348762996,1.6040136356004742,2.1434589863762046,1.0508156039102967,0.5415880273366417,0.5722490903474248
Musgu O,Africa,AA,9.8133,35.7993,3.134,1.662,1.9187,28.466102083333332,33.17687500000001,25.447299999999995,2.6318160784578,7.729575000000015,-0.6956193832976355,-0.7786566660610564,-0.7558619689469811,-0.8672013590327426,-0.6747785006778455,1.6040136356004742,2.1434589863762046,1.0508156039102967,0.5415880273366417,0.5722490903474248
Musgu R,Africa,AA,10.089,36.8296,3.2166,1.7097,1.9326,28.466102083333332,33.17687500000001,25.447299999999995,2.6318160784578,7.729575000000015,-0.35261305670788895,-0.5488627449836334,-0.38447809152194573,-0.1436852403983051,-0.554121158476361,1.6040136356004742,2.1434589863762046,1.0508156039102967,0.5415880273366417,0.5722490903474248
Muskum,Africa,AA,9.5303,35.5123,3.169,1.655,1.94,28.257485416666665,32.8835,25.442425000000004,2.531539832747517,7.441074999999994,-1.0367386113451673,-0.8429342534018119,-0.5995944952164816,-0.9681100737614731,-0.48982658213326685,1.52882078755412,2.0450604057193438,1.0496515029622897,0.5022373481881798,0.5374163386477634
Muturua,Africa,AA,10.7091,39.4383,3.4299,1.7784,2.0068,27.382347916666664,31.659699999999994,24.815925,2.4067431109012567,6.843774999999994,0.45757765749209334,0.026568235769060256,0.616097825652589,1.0141339115207675,0.09241731439489449,1.225977119709331,1.6476435799592073,0.9029327160372668,0.45059064576208213,0.46076049258071594
Muyang,Africa,AA,10.3544,37.9115,3.2984,1.7702,1.9087,27.600350000000002,32.048575,24.388599999999997,2.57157970062502,7.659975000000003,-0.012427509493262281,-0.3091270465761257,-0.007831658869978034,0.868435508339761,-0.7614913624600905,1.2995441026013876,1.7716556937383128,0.8060878970934775,0.5181686929423523,0.5639670589791785
Muyang 2,Africa,AA,10.4884,38.4792,3.3043,1.7346,1.9421,27.600350000000002,32.048575,24.388599999999997,2.57157970062502,7.659975000000003,0.1630652315206777,-0.18395518973819472,0.019675243739593548,0.2597030417341627,-0.4715732889826647,1.2995441026013876,1.7716556937383128,0.8060878970934775,0.5181686929423523,0.5639670589791785
Nggwahyi,Africa,AA,9.9212,36.1817,3.2733,1.6971,1.9752,26.619522916666664,30.613524999999992,24.22075,2.3305779807753324,6.392774999999993,-0.5626358380405718,-0.6931945509498232,-0.12434075692733156,-0.34099427605248306,-0.18342921932716535,0.9780645406911995,1.3244210056231986,0.7687510614163005,0.4174777462571475,0.3982761372341974
Nkafa,Africa,AA,9.917,34.781,3.1926,1.7068,1.9249,25.982968749999998,30.041875000000005,23.52617499999999,2.356785042052012,6.515700000000013,-0.5678424546548307,-1.007255846478424,-0.4933134756641955,-0.1894987759894501,-0.6209782488387063,0.7821956937652699,1.1541590976350338,0.6183809035091707,0.4290148293039764,0.41573648991919143
North Mofu,Africa,AA,10.555,40.273,3.2704,1.7125,1.9341,27.120770833333335,31.470474999999993,24.312075000000007,2.4722053611062815,7.158399999999986,0.25122132265032615,0.20884010502955808,-0.1377485458174933,-0.09922244973589153,-0.5410918205038462,1.1393137728440235,1.588060489140941,0.7890167461210797,0.47806905367369706,0.5019421377903444
Northern Giziga,Africa,AA,9.7721,36.9858,3.0698,1.6781,1.8433,27.280754166666664,31.504300000000008,24.702950000000005,2.3894189247386706,6.801350000000003,-0.7459708642245213,-0.5141529111642192,-1.0382971365748828,-0.6300623601481976,-1.326691652599219,1.1921107568954503,1.5986748221414109,0.8770773486300866,0.44316956194333884,0.4550620677021471
Nzanyi,Africa,AA,9.869,34.5722,3.1961,1.6613,1.9764,25.42501666666667,29.20505,22.777700000000003,2.2670088478850032,6.427349999999997,-0.6271726337956451,-1.0543163374136886,-0.4774889322817471,-0.8773516773357649,-0.17296753604004853,0.6184660608770839,0.9129266253557102,0.4636076003972317,0.38883929803144435,0.40322113305188284
Podoko,Africa,AA,10.5363,45.0644,3.3556,1.7056,2.0262,27.360377083333333,31.837475,23.794049999999995,2.6658957378133703,8.043425000000006,0.2264061535061959,1.2391829720101326,0.2607743976885369,-0.20838569631475073,0.2621297988472718,1.2186307247698043,1.7040745980258336,0.6755925679772518,0.5545570978358673,0.6086861200164517
Psikye,Africa,AA,10.1034,38.032,3.2083,1.6622,1.9916,24.13144791666667,28.25165,21.65265,2.378388700315263,6.599,-0.3344071600155713,-0.2825226584962312,-0.42220286241161686,-0.8642988343217145,-0.040360425101817,0.26619401506544427,0.6495652398611874,0.24457976484296678,0.4384111495858352,0.4273809612965684
Putai,Africa,AA,9.984,36.0151,3.2589,1.7046,1.9623,26.8246375,31.252825,23.613699999999998,2.552047194135279,7.6391250000000035,-0.4844921844859533,-0.7304024228321467,-0.19080838518173027,-0.22409338052581232,-0.2958245753532639,1.0432908026669863,1.520140700516092,0.6369672758484359,0.5104341256567813,0.5614712659056293
Sharwa,Africa,AA,10.1733,39.6244,3.2147,1.6516,1.9922,24.743279166666664,28.522625000000005,22.012000000000004,2.276973446536573,6.510625000000001,-0.24562246933410026,0.06728187158569925,-0.39312189396418923,-1.016648171064361,-0.03512242616544731,0.42816085319839525,0.7231829952460905,0.31280430355979316,0.393391163797551,0.4150222213414133
Sukur,Africa,AA,9.9313,33.3654,3.2392,1.6867,1.9837,25.79843125,30.122325,22.66805,2.5271306108786904,7.454274999999999,-0.5501051319282453,-1.327593207941198,-0.28129761560122785,-0.5004695455206417,-0.10930259010396703,0.727233414652424,1.1778509134035344,0.4415512728187142,0.5004646616993006,0.5390395353906853
Tera,Africa,AA,9.7673,36.4158,3.1214,1.687,1.8921,26.575564583333335,30.914075000000008,23.616300000000003,2.4779408210237106,7.297775000000005,-0.7518217424246766,-0.6409771710249269,-0.8117224993504087,-0.49591175036576024,-0.9052656324310415,0.9642211892443825,1.4157326435223279,0.6375209808327722,0.4804352307342167,0.5196058546064733
Tera Pidlimdi,Africa,AA,9.8556,32.0094,3.1665,1.6713,1.9366,26.349254166666665,30.774749999999994,23.148050000000005,2.54215544166087,7.626699999999989,-0.6436785165965275,-1.6373528368468044,-0.6108100540103814,-0.7310848606219865,-0.5193724741086847,0.8937014045150711,1.3732493002870323,0.539264158189475,0.5064902241906862,0.5599807012094022
Tsuvan,Africa,AA,10.0413,37.5717,3.1255,1.6683,1.9213,25.725581249999998,29.551925,22.983600000000003,2.289305989646594,6.568324999999998,-0.4127139669022885,-0.38425300078269886,-0.7935686636570632,-0.77525068897885,-0.652220665336323,0.7057575791941111,1.0117711639487075,0.5054476291107802,0.3989919983431946,0.4231102214981832
Vame,Africa,AA,10.0006,39.6439,3.2206,1.7155,1.9351,27.902752083333333,32.38189999999999,24.502825000000005,2.623911401855506,7.8790749999999825,-0.46374477369615374,0.07154542477892456,-0.3662650653923147,-0.05133315927135118,-0.5324046492086877,1.4036379411258064,1.8796333316496148,0.8317219557530741,0.5385513213107226,0.589787802544768
Vemgo Mabas 2,Africa,AA,9.4967,32.405,3.0628,1.6258,1.9039,24.662422916666667,29.053099999999993,21.261699999999998,2.603625447152136,7.791399999999996,-1.0765026464922987,-1.546680629444901,-1.0687629902679145,-1.3750066602973803,-0.8030863804265107,0.4062842860520941,0.8701377524326082,0.1721603601334455,0.5307080670362548,0.5795432063509174
Wamdiu,Africa,AA,10.3523,36.5936,3.4157,1.7442,2.0216,26.8872125,31.095050000000004,24.158250000000002,2.4342044090100052,6.936800000000002,-0.015157811195953531,-0.6013688055267556,0.5476293578632825,0.4200955973107753,0.22186383085777137,1.0633978284097254,1.4713150232830725,0.7549487501019397,0.4622248116234688,0.47313188689806673
Wandala,Africa,AA,10.6658,42.7598,3.395,1.7249,2.0389,28.3291,32.88635,24.076750000000004,2.892864212592772,8.809599999999996,0.3992584562785015,0.7468827331858523,0.44829368460157104,0.10040903057199511,0.3733787723655536,1.5545009089136523,2.046010453625929,0.7370318980900935,0.6361824693586102,0.6919453747886225
